[2021-06-09T20:42:55.198] [INFO] default - |-----------------|
[2021-06-09T20:42:55.205] [INFO] default - |ExtraServer START|
[2021-06-09T20:42:55.206] [INFO] default - |-----------------|
[2021-06-09T20:42:55.211] [INFO] default - creating server...
[2021-06-09T20:42:55.214] [INFO] default - Loading plugins...
[2021-06-09T20:42:55.233] [ERROR] default - Cloud not load plugin asdasd.json: TypeError: require(...).onStart is not a function
[2021-06-09T20:42:55.373] [ERROR] default - Cloud not load plugin chat.js: TypeError [ERR_INVALID_ARG_TYPE]: The "emitter" argument must be an instance of EventEmitter. Received type string ('connection')
[2021-06-09T20:42:55.375] [INFO] defaultRequestHandler.js - DefaultRequestHandler was made by BomberPlayz.
[2021-06-09T20:42:55.375] [INFO] default - Loaded plugin defaultRequestHandler.js
[2021-06-09T20:42:55.376] [ERROR] default - Cloud not load plugin directoryList.js: TypeError: require(...).onStart is not a function
[2021-06-09T20:42:55.378] [INFO] logDebug.js - logDebug plugin by BomberPlayz!
[2021-06-09T20:42:55.378] [INFO] default - Loaded plugin logDebug.js
[2021-06-09T20:42:55.380] [ERROR] default - Cloud not load plugin tuccc.json: SyntaxError: D:\OneDrive\Desktop\progs\ExtraServer\server_plugins\tuccc.json: Unexpected number in JSON at position 57948
[2021-06-09T20:42:55.381] [INFO] _compatibleMode.js - CopatibleMode plugin was made by BomberPLayz
[2021-06-09T20:45:58.436] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:58.437] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:58.570] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:58.619] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:58.767] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:58.786] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:58.841] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:58.896] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:58.928] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:58.945] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:58.981] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.026] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.194] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.263] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.290] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.330] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.471] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.622] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.686] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.884] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.908] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.942] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:45:59.997] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.048] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.366] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.386] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.397] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.414] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.470] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.502] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.575] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.591] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.665] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.760] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.776] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.790] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.813] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.900] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.924] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.947] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.956] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.978] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:00.991] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.008] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.066] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.106] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.118] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.125] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.146] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.146] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.296] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.480] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.499] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.501] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.536] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.549] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.554] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.557] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.608] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.641] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.722] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.799] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.807] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.817] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.850] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:01.994] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.011] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.119] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.226] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.313] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.372] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.401] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.497] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.710] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.734] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.854] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.890] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.936] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:02.972] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.027] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.073] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.117] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.179] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.228] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.277] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.348] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.450] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.460] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.525] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.573] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.575] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.593] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.671] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.853] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.858] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.911] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.946] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:03.986] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.032] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.215] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.224] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.246] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.347] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.383] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.464] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.475] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.596] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.601] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.632] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.637] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.842] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.935] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.963] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.966] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.969] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.991] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:04.992] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.035] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.079] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.182] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.227] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.340] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.433] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.474] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.531] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.546] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.552] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.643] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.705] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.737] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:05.825] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.026] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.028] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.031] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.032] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.105] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.160] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.244] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.334] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.502] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.506] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.659] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.662] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.669] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.863] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.893] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.894] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.897] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.914] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:06.937] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.067] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.100] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.109] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.241] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.245] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.281] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.352] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.353] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.443] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.478] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.575] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.587] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.684] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.698] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.718] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.789] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.831] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.839] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.915] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:07.974] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.023] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.023] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.133] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.156] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.291] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.328] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.490] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.642] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.690] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.711] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.716] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.738] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.746] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.931] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:08.936] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.149] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.226] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.406] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.407] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.437] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.438] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.456] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.479] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.533] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.534] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.716] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.718] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.766] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.767] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.843] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.845] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.851] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.920] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:09.984] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.015] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.017] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.041] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.079] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.114] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.149] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.200] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.216] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.277] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.523] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.527] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.533] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.534] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.535] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.604] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.604] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.613] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.616] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:10.815] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.066] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.175] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.177] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.225] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.292] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.317] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.348] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.418] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.475] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.678] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.694] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.742] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.839] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.849] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.946] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:11.986] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.078] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.083] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.086] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.199] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.271] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.272] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.457] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.491] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.513] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.588] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.655] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.670] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.726] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.728] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.767] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.883] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:12.892] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:13.003] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:13.034] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:13.091] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:13.094] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:13.144] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:13.168] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:13.227] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
[2021-06-09T20:46:13.254] [DEBUG] logDebug.js - DONE 1 REQ got data: err_auth_failed
